s,a,r,sp,episode_index
21669,6,-100,22167,2
22167,3,-25,22665,2
22665,1,-225,22663,2
22663,1,-225,22662,2
22662,4,0,23161,2
23161,4,0,23660,2
23660,2,-100,23659,2
23659,3,-25,24158,2
24158,5,-25,24658,2
24658,4,0,25158,2
25158,4,0,25659,2
25659,4,0,26159,2
26159,2,-100,26160,2
26160,7,-225,27162,2
27162,7,-225,27664,2
27664,1,-225,27666,2
27666,5,-25,28168,2
28168,5,-25,29171,2
29171,1,-225,29174,2
29174,5,-25,29677,2
29677,6,-100,30181,2
30181,3,-25,30184,2
30184,1,-225,30188,2
30188,4,0,30192,2
30192,5,-25,30696,2
30696,6,-100,31200,2
31200,1,-225,30704,2
30704,6,-100,31208,2
31208,3,-25,30712,2
30712,3,-25,30716,2
30716,4,0,30720,2
30720,5,-25,30724,2
30724,7,-225,30728,2
30728,7,-225,30732,2
30732,1,-225,30236,2
30236,6,-100,30239,2
30239,2,-100,29242,2
29242,3,-25,28745,2
28745,4,0,28248,2
28248,1,-225,27749,2
27749,3,-25,27251,2
27251,3,-25,26252,2
26252,5,-25,26253,2
26253,7,-225,25753,2
25753,4,0,25254,2
25254,6,-100,25254,2
25254,5,-25,24754,2
24754,7,-225,24754,2
24754,5,-25,24253,2
24253,1,-225,23752,2
23752,3,-25,22751,2
22751,4,0,22749,2
22749,5,-25,22247,2
22247,4,0,21745,2
21745,3,-25,21242,2
21242,5,-25,20740,2
20740,6,-100,20737,2
20737,2,-100,20233,2
20233,7,-225,20230,2
20230,2,-100,19726,2
19726,2,-100,19222,2
19222,3,-25,18718,2
18718,4,0,18714,2
18714,3,-25,18209,2
18209,5,-25,18704,2
18704,1,-225,18200,2
18200,6,-100,18695,2
18695,4,0,18691,2
18691,2,-100,18686,2
18686,1,-225,18182,2
18182,3,-25,18677,2
18677,4,0,18673,2
18673,4,0,19169,2
19169,6,-100,19665,2
19665,7,-225,20662,2
20662,5,-25,21159,2
21159,1,-225,21157,2
21157,4,0,21654,2
21654,2,-100,22152,2
22152,1,-225,22150,2
22150,5,-25,22649,2
22649,2,-100,23148,2
23148,3,-25,23647,2
23647,4,0,24146,2
24146,1,-225,24146,2
24146,5,-25,25146,2
25146,2,-100,25146,2
25146,2,-100,25646,2
25646,3,-25,26147,2
26147,7,-225,27149,2
27149,1,-225,27150,2
27150,2,-100,27152,2
27152,4,0,28154,2
28154,1,-225,28156,2
28156,6,-100,29159,2
29159,3,-25,29162,2
29162,3,-25,29666,2
29666,7,-225,30169,2
30169,6,-100,30674,2
30674,3,-25,31178,2
31178,3,-25,31182,2
31182,3,-25,31187,2
31187,3,-25,31191,2
31191,5,-25,31696,2
31696,3,-25,31701,2
31701,1,-225,31205,2
31205,1,-225,31210,2
31210,6,-100,31214,2
31214,5,-25,31218,2
31218,3,-25,31223,2
31223,6,-100,31227,2
31227,4,0,30731,2
30731,4,0,30735,2
30735,3,-25,30239,2
30239,4,0,29742,2
29742,3,-25,29246,2
29246,5,-25,29248,2
29248,1,-225,28251,2
28251,7,-225,28253,2
28253,6,-100,27755,2
27755,7,-225,27757,2
27757,3,-25,27258,2
27258,5,-25,26760,2
26760,7,-225,26261,2
26261,5,-25,26261,2
26261,3,-25,25262,2
25262,5,-25,24762,2
24762,2,-100,24261,2
24261,5,-25,23760,2
23760,6,-100,23259,2
23259,1,-225,22757,2
22757,7,-225,22255,2
22255,4,0,21753,2
21753,7,-225,21751,2
21751,7,-225,21748,2
21748,1,-225,20745,2
20745,1,-225,20242,2
20242,2,-100,19238,2
19238,7,-225,19234,2
19234,2,-100,18730,2
18730,2,-100,18225,2
18225,1,-225,17719,2
17719,5,-25,17714,2
17714,6,-100,17709,2
17709,3,-25,17704,2
17704,2,-100,17199,2
17199,4,0,17193,2
17193,6,-100,17688,2
17688,2,-100,17683,2
17683,7,-225,18178,2
18178,4,0,18674,2
18674,4,0,18669,2
18669,5,-25,19165,2
19165,4,0,19662,2
19662,1,-225,19658,2
19658,1,-225,20155,2
20155,2,-100,20151,2
20151,1,-225,20148,2
25343,1,-225,24704,3
24704,1,-225,24204,3
24204,1,-225,24203,3
24203,1,-225,23702,3
23702,1,-225,23701,3
23701,1,-225,23200,3
23200,1,-225,23198,3
23198,1,-225,22697,3
22697,1,-225,22695,3
22695,1,-225,22193,3
22193,1,-225,22191,3
22191,1,-225,21689,3
21689,1,-225,21687,3
21687,1,-225,21685,3
21685,1,-225,21682,3
21682,1,-225,21680,3
21680,1,-225,21177,3
21177,1,-225,21175,3
21175,1,-225,21172,3
21172,1,-225,21670,3
21670,1,-225,21667,3
21667,1,-225,21665,3
21665,1,-225,21663,3
21663,1,-225,21661,3
21661,1,-225,22158,3
22158,1,-225,22156,3
22156,1,-225,22155,3
22155,1,-225,22653,3
22653,1,-225,22651,3
22651,1,-225,22650,3
22650,1,-225,23149,3
23149,1,-225,23147,3
23147,1,-225,23647,3
23647,1,-225,23646,3
23646,1,-225,24145,3
24145,1,-225,24645,3
24645,1,-225,24645,3
24645,1,-225,25145,3
25145,7,-225,25646,3
25646,7,-225,26647,3
26647,7,-225,27649,3
27649,7,-225,28651,3
28651,7,-225,29155,3
29155,7,-225,30158,3
30158,7,-225,31163,3
31163,7,-225,31667,3
31667,7,-225,32673,3
32673,7,-225,33178,3
33178,7,-225,33685,3
33685,7,-225,34191,3
34191,7,-225,34698,3
34698,7,-225,35205,3
35205,7,-225,35212,3
35212,7,-225,35720,3
35720,7,-225,35728,3
35728,7,-225,35735,3
35735,7,-225,35743,3
35743,7,-225,35750,3
35750,7,-225,35758,3
35758,7,-225,35265,3
35265,7,-225,35272,3
35272,7,-225,34779,3
34779,7,-225,34286,3
34286,7,-225,33792,3
33792,7,-225,33298,3
33298,7,-225,32804,3
32804,7,-225,32309,3
32309,7,-225,31814,3
31814,7,-225,31318,3
31318,7,-225,30822,3
30822,7,-225,30326,3
30326,7,-225,29829,3
29829,7,-225,28832,3
28832,7,-225,28334,3
28334,7,-225,27836,3
27836,7,-225,27337,3
27337,7,-225,26338,3
26338,7,-225,25839,3
25839,7,-225,25339,3
25339,7,-225,24839,3
24839,1,-225,23338,3
23338,1,-225,22336,3
22336,1,-225,20833,3
20833,1,-225,19829,3
19829,1,-225,18324,3
18324,1,-225,17319,3
17319,1,-225,15812,3
15812,1,-225,14805,3
14805,1,-225,13797,3
13797,1,-225,12288,3
12288,1,-225,11278,3
11278,1,-225,10268,3
10268,1,-225,9257,3
9257,1,-225,8746,3
8746,1,-225,7734,3
7734,1,-225,7221,3
7221,1,-225,6708,3
6708,1,-225,6195,3
6195,1,-225,6182,3
6182,1,-225,6169,3
6169,1,-225,6156,3
6156,1,-225,6142,3
6142,1,-225,6630,3
6630,1,-225,7117,3
7117,1,-225,7605,3
7605,1,-225,8093,3
8093,1,-225,8581,3
8581,1,-225,9070,3
9070,1,-225,9560,3
9560,1,-225,10550,3
10550,1,-225,11040,3
11040,1,-225,11530,3
11530,1,-225,12021,3
12021,1,-225,12513,3
12513,1,-225,13005,3
13005,1,-225,25001,3
25001,1,-225,25001,3
25001,7,-225,26002,3
26002,7,-225,27003,3
27003,7,-225,28006,3
28006,7,-225,29009,3
29009,7,-225,30013,3
30013,7,-225,31017,3
31017,7,-225,32523,3
32523,7,-225,33529,3
33529,7,-225,34536,3
34536,7,-225,36044,3
36044,7,-225,37052,3
37052,7,-225,38062,3
38062,7,-225,39572,3
39572,7,-225,40583,3
40583,7,-225,42095,3
42095,7,-225,43108,3
43108,7,-225,44622,3
44622,7,-225,45637,3
45637,7,-225,46652,3
46652,7,-225,47168,3
47168,7,-225,48184,3
48184,7,-225,48701,3
48701,7,-225,48718,3
48718,7,-225,49235,3
49235,7,-225,49252,3
49252,7,-225,48769,3
48769,7,-225,48785,3
48785,7,-225,48302,3
48302,7,-225,47818,3
47818,7,-225,47333,3
47333,7,-225,46849,3
46849,7,-225,45863,3
45863,7,-225,45378,3
45378,7,-225,44891,3
44891,7,-225,44405,3
44405,7,-225,43918,3
43918,7,-225,43931,3
43931,7,-225,43444,3
43444,7,-225,43457,3
43457,7,99775,43470,3
25343,2,-100,24707,4
24707,4,0,24707,4
24707,2,-100,24206,4
24206,3,-25,24206,4
24206,2,-100,23705,4
23705,3,-25,23704,4
23704,3,-25,23703,4
23703,3,-25,23202,4
23202,5,-25,23701,4
23701,5,-25,23700,4
23700,3,-25,23699,4
23699,2,-100,23198,4
23198,4,0,23197,4
23197,5,-25,23696,4
23696,4,0,23695,4
23695,5,-25,24194,4
24194,5,-25,24194,4
24194,3,-25,24193,4
24193,4,0,24193,4
24193,4,0,24693,4
24693,5,-25,24693,4
24693,3,-25,24693,4
24693,3,-25,24692,4
24692,5,-25,25192,4
25192,3,-25,25192,4
25192,6,-100,25193,4
25193,5,-25,25693,4
25693,5,-25,26194,4
26194,3,-25,26195,4
26195,4,0,26196,4
26196,3,-25,26196,4
26196,4,0,26197,4
26197,3,-25,26198,4
26198,3,-25,25699,4
25699,5,-25,26199,4
26199,4,0,26200,4
26200,6,-100,26702,4
26702,5,-25,26703,4
26703,4,0,26704,4
26704,5,-25,27206,4
27206,6,-100,27207,4
27207,3,-25,27209,4
27209,4,0,27210,4
27210,5,-25,27212,4
27212,6,-100,27213,4
27213,3,-25,27215,4
27215,3,-25,26716,4
26716,5,-25,26718,4
26718,6,-100,27219,4
27219,3,-25,26720,4
26720,3,-25,26221,4
26221,6,-100,26723,4
26723,3,-25,26224,4
26224,6,-100,26225,4
26225,5,-25,26225,4
26225,4,0,26226,4
26226,4,0,25727,4
25727,4,0,25727,4
25727,3,-25,25228,4
25228,4,0,25228,4
25228,4,0,24727,4
24727,4,0,24727,4
24727,3,-25,24227,4
24227,3,-25,23726,4
23726,3,-25,23225,4
23225,4,0,23223,4
23223,3,-25,22722,4
22722,5,-25,22720,4
22720,4,0,22719,4
22719,5,-25,22717,4
22717,4,0,22715,4
22715,4,0,22213,4
22213,4,0,22212,4
22212,5,-25,22210,4
22210,5,-25,22708,4
22708,4,0,22206,4
22206,2,-100,22204,4
22204,2,-100,21702,4
21702,5,-25,22200,4
22200,3,-25,21698,4
21698,2,-100,21695,4
21695,5,-25,21693,4
21693,5,-25,22191,4
22191,2,-100,22189,4
22189,5,-25,22188,4
22188,3,-25,22186,4
22186,2,-100,22184,4
22184,5,-25,22682,4
22682,5,-25,23181,4
23181,4,0,23180,4
23180,4,0,23679,4
23679,3,-25,23678,4
23678,2,-100,23677,4
23677,5,-25,24176,4
24176,2,-100,24176,4
24176,3,-25,24175,4
24175,5,-25,24675,4
24675,5,-25,25175,4
25175,4,0,25675,4
25675,4,0,25676,4
25676,4,0,26177,4
26177,5,-25,26678,4
26678,5,-25,27179,4
27179,3,-25,27181,4
27181,6,-100,27683,4
27683,3,-25,27685,4
27685,5,-25,28187,4
28187,4,0,28189,4
28189,5,-25,28692,4
28692,4,0,28694,4
28694,3,-25,28697,4
28697,5,-25,28700,4
28700,4,0,29203,4
29203,6,-100,29206,4
29206,4,0,29209,4
29209,4,0,29212,4
29212,4,0,29215,4
29215,3,-25,28718,4
28718,5,-25,28720,4
28720,6,-100,29223,4
29223,5,-25,29226,4
29226,3,-25,28729,4
28729,6,-100,28732,4
28732,4,0,28234,4
28234,3,-25,28236,4
28236,3,-25,27738,4
27738,4,0,27239,4
27239,3,-25,26741,4
26741,3,-25,26241,4
26241,4,0,25742,4
25742,5,-25,25742,4
25742,5,-25,25243,4
25243,3,-25,24742,4
24742,5,-25,24742,4
24742,4,0,24242,4
24242,2,-100,23240,4
23240,3,-25,22739,4
22739,2,-100,22237,4
22237,4,0,21735,4
21735,3,-25,21232,4
21232,2,-100,20730,4
20730,2,-100,20226,4
20226,3,-25,19723,4
19723,4,0,19719,4
19719,3,-25,19215,4
19215,4,0,19211,4
19211,3,-25,19207,4
19207,5,-25,19203,4
19203,4,0,19199,4
19199,5,-25,19195,4
19195,3,-25,19191,4
19191,4,0,19687,4
19687,2,-100,19183,4
19183,4,0,19679,4
19679,4,0,19676,4
19676,3,-25,20172,4
20172,5,-25,20669,4
20669,2,-100,20666,4
20666,4,0,21163,4
21163,4,0,21161,4
21161,2,-100,21659,4
21659,2,-100,21656,4
21656,4,0,22154,4
22154,2,-100,22153,4
22153,4,0,22651,4
22651,2,-100,23150,4
23150,2,-100,23149,4
23149,3,-25,23648,4
23648,3,-25,24147,4
24147,4,0,24647,4
24647,4,0,25148,4
25148,4,0,25648,4
25648,5,-25,26649,4
26649,6,-100,27651,4
27651,4,0,28153,4
28153,6,-100,28656,4
28656,3,-25,29159,4
29159,3,-25,29662,4
29662,6,-100,30166,4
30166,5,-25,30670,4
30670,3,-25,31174,4
31174,4,0,31179,4
31179,4,0,31684,4
31684,4,0,31688,4
31688,6,-100,32194,4
32194,4,0,32199,4
32199,3,-25,32204,4
32204,6,-100,32709,4
32709,4,0,32715,4
32715,5,-25,32720,4
32720,5,-25,32726,4
32726,4,0,32231,4
32231,4,0,32236,4
32236,5,-25,32241,4
32241,4,0,31746,4
31746,3,-25,31250,4
31250,6,-100,30754,4
30754,6,-100,30758,4
30758,3,-25,30262,4
30262,5,-25,29765,4
29765,6,-100,29268,4
29268,4,0,28771,4
28771,5,-25,28273,4
28273,4,0,27775,4
27775,3,-25,26776,4
26776,5,-25,26277,4
26277,3,-25,25277,4
25277,6,-100,25277,4
25277,5,-25,24777,4
24777,3,-25,23776,4
23776,3,-25,22774,4
22774,2,-100,21772,4
21772,2,-100,20769,4
20769,3,-25,20266,4
20266,3,-25,19262,4
19262,5,-25,18758,4
18758,4,0,18253,4
18253,5,-25,18248,4
18248,3,-25,17743,4
17743,3,-25,16737,4
16737,5,-25,16732,4
16732,3,-25,16225,4
16225,4,0,16219,4
16219,3,-25,15713,4
15713,3,-25,15706,4
15706,3,-25,15199,4
15199,4,0,15193,4
15193,5,-25,15686,4
15686,4,0,15680,4
15680,5,-25,16174,4
16174,3,-25,16668,4
16668,5,-25,17162,4
17162,3,-25,17157,4
17157,2,-100,17651,4
17651,3,-25,17646,4
17646,4,0,18142,4
18142,2,-100,18637,4
18637,2,-100,19133,4
19133,4,0,19630,4
19630,2,-100,20126,4
20126,3,-25,20623,4
20623,5,-25,21621,4
21621,2,-100,22119,4
22119,4,0,22617,4
22617,3,-25,23616,4
23616,3,-25,24116,4
24116,3,-25,24616,4
24616,3,-25,25116,4
25116,5,-25,26117,4
26117,4,0,27119,4
27119,5,-25,28121,4
28121,4,0,28624,4
28624,6,-100,29627,4
29627,3,-25,30631,4
30631,3,-25,31135,4
31135,3,-25,31640,4
31640,3,-25,32145,4
32145,6,-100,32650,4
32650,5,-25,33656,4
33656,5,-25,34163,4
34163,3,-25,34670,4
34670,4,0,34677,4
34677,4,0,35184,4
35184,4,0,35191,4
35191,3,-25,35199,4
35199,3,-25,35206,4
35206,6,-100,35713,4
35713,4,0,35721,4
35721,6,-100,35728,4
35728,6,-100,35736,4
35736,3,-25,35243,4
35243,3,-25,34750,4
34750,4,0,34256,4
34256,3,-25,33763,4
33763,4,0,33268,4
33268,3,-25,32273,4
32273,4,0,31778,4
31778,4,0,30782,4
30782,6,-100,30286,4
30286,4,0,29789,4
29789,6,-100,29292,4
29292,5,-25,28795,4
28795,6,-100,28297,4
28297,5,-25,27799,4
27799,3,-25,26800,4
26800,5,-25,25801,4
25801,3,-25,24800,4
24800,5,-25,24300,4
24300,2,-100,23299,4
23299,2,-100,21796,4
21796,5,-25,21294,4
21294,3,-25,20290,4
20290,2,-100,19286,4
19286,4,0,18782,4
18782,4,0,17777,4
17777,4,0,17271,4
17271,2,-100,16265,4
16265,2,-100,15258,4
15258,5,-25,14751,4
14751,3,-25,14243,4
14243,3,-25,13735,4
13735,2,-100,13227,4
13227,3,-25,12718,4
12718,3,-25,12209,4
12209,4,0,12201,4
12201,2,-100,12191,4
12191,2,-100,11682,4
11682,4,0,12173,4
12173,4,0,12164,4
12164,5,-25,13156,4
13156,5,-25,13648,4
13648,3,-25,14140,4
14140,5,-25,14633,4
14633,5,-25,15627,4
15627,2,-100,16120,4
16120,4,0,16615,4
16615,5,-25,17610,4
17610,4,0,18605,4
18605,5,-25,19601,4
19601,3,-25,20098,4
20098,4,0,21095,4
21095,4,0,22093,4
22093,2,-100,22592,4
22592,5,-25,23591,4
23591,5,-25,24591,4
24591,3,-25,25591,4
25591,4,0,26092,4
26092,6,-100,27594,4
27594,6,-100,28597,4
28597,6,-100,30101,4
30101,3,-25,30605,4
30605,3,-25,31109,4
31109,3,-25,32114,4
32114,5,-25,33120,4
33120,6,-100,34126,4
34126,3,-25,34633,4
34633,4,0,35141,4
35141,5,-25,36149,4
36149,4,0,36657,4
36657,3,-25,37165,4
37165,6,-100,37674,4
37674,5,-25,38184,4
38184,3,-25,38193,4
38193,6,-100,38703,4
38703,6,-100,39213,4
39213,4,0,39223,4
39223,6,-100,39233,4
39233,6,-100,39243,4
39243,3,-25,38752,4
38752,5,-25,38262,4
38262,4,0,37771,4
37771,3,-25,36779,4
36779,3,-25,36287,4
36287,3,-25,35294,4
35294,3,-25,34301,4
34301,6,-100,33807,4
33807,3,-25,32812,4
32812,6,-100,32317,4
32317,6,-100,31822,4
31822,6,-100,30826,4
30826,6,-100,30330,4
30330,3,-25,29333,4
29333,4,0,28335,4
28335,6,-100,27837,4
27837,5,-25,26838,4
26838,5,-25,26339,4
26339,5,-25,25340,4
25340,3,-25,24339,4
24339,2,-100,23338,4
23338,3,-25,21836,4
21836,3,-25,20833,4
20833,4,0,19829,4
19829,3,-25,18825,4
18825,4,0,17820,4
17820,3,-25,16814,4
16814,5,-25,16308,4
16308,2,-100,15301,4
15301,2,-100,13793,4
13793,3,-25,12785,4
12785,5,-25,12276,4
12276,3,-25,11766,4
11766,4,0,10756,4
10756,4,0,10246,4
10246,3,-25,9735,4
9735,5,-25,9724,4
9724,3,-25,9213,4
9213,5,-25,9202,4
9202,4,0,9191,4
9191,3,-25,9180,4
9180,3,-25,9169,4
9169,5,-25,10159,4
10159,2,-100,10148,4
10148,5,-25,10638,4
10638,5,-25,11629,4
11629,5,-25,12620,4
12620,4,0,13112,4
13112,2,-100,13604,4
13604,2,-100,14097,4
14097,5,-25,15090,4
15090,4,0,16084,4
16084,5,-25,17078,4
17078,5,-25,18074,4
18074,4,0,19070,4
19070,5,-25,20066,4
20066,5,-25,21564,4
21564,5,-25,22562,4
22562,4,0,23561,4
23561,5,-25,24561,4
24561,5,-25,25562,4
25562,6,-100,26563,4
26563,5,-25,28065,4
28065,6,-100,29068,4
29068,5,-25,30072,4
30072,6,-100,31577,4
31577,5,-25,32582,4
32582,5,-25,33588,4
33588,4,0,34595,4
34595,6,-100,35603,4
35603,6,-100,37111,4
37111,6,-100,38121,4
38121,5,-25,39131,4
39131,5,-25,39641,4
39641,3,-25,40152,4
40152,4,0,40663,4
40663,6,-100,41675,4
41675,5,-25,42187,4
42187,6,-100,42700,4
42700,4,0,42712,4
42712,5,-25,42725,4
42725,5,-25,42737,4
42737,5,-25,42750,4
42750,3,-25,41761,4
41761,6,-100,41773,4
41773,4,0,41285,4
41285,6,-100,40796,4
40796,3,-25,39806,4
39806,6,-100,39316,4
39316,4,0,38325,4
38325,4,0,37334,4
37334,5,-25,36842,4
36842,6,-100,35850,4
35850,6,-100,35357,4
35357,4,0,34363,4
34363,5,-25,33870,4
33870,3,-25,32875,4
32875,6,-100,31880,4
31880,3,-25,30884,4
30884,5,-25,30388,4
30388,6,-100,29891,4
29891,5,-25,29394,4
29394,3,-25,28396,4
28396,6,-100,27898,4
27898,4,0,27400,4
27400,4,0,26401,4
26401,6,-100,25901,4
25901,6,-100,25402,4
25402,5,-25,24902,4
24902,4,0,24401,4
24401,3,-25,23400,4
23400,2,-100,22398,4
22398,5,-25,21895,4
21895,3,-25,20892,4
20892,5,-25,20389,4
20389,4,0,19385,4
19385,5,-25,18880,4
18880,3,-25,17875,4
17875,2,-100,16369,4
16369,2,-100,15362,4
15362,4,0,14354,4
14354,3,-25,13346,4
13346,5,-25,12337,4
12337,3,-25,11328,4
11328,5,-25,10817,4
10817,2,-100,9306,4
9306,5,-25,8795,4
8795,4,0,7783,4
7783,3,-25,6770,4
6770,4,0,6257,4
6257,5,-25,5744,4
5744,2,-100,5230,4
5230,2,-100,4715,4
4715,3,-25,4201,4
4201,5,-25,4686,4
4686,5,-25,4672,4
4672,4,0,5158,4
5158,2,-100,5145,4
5145,3,-25,5631,4
5631,2,-100,6118,4
6118,3,-25,6605,4
6605,2,-100,7093,4
7093,4,0,8081,4
8081,5,-25,9070,4
9070,2,-100,10060,4
10060,4,0,10550,4
10550,4,0,11541,4
11541,5,-25,12532,4
12532,3,-25,13524,4
13524,3,-25,14017,4
14017,4,0,15010,4
15010,2,-100,15503,4
25343,3,-25,24716,5
24716,3,-25,24215,5
24215,3,-25,24215,5
24215,3,-25,23714,5
23714,3,-25,23713,5
23713,3,-25,23212,5
23212,3,-25,23211,5
23211,3,-25,23209,5
23209,3,-25,22708,5
22708,3,-25,22706,5
22706,3,-25,22204,5
22204,3,-25,22202,5
22202,3,-25,22200,5
22200,3,-25,22198,5
22198,3,-25,21696,5
21696,3,-25,21694,5
21694,3,-25,21692,5
21692,3,-25,21689,5
21689,3,-25,21687,5
21687,3,-25,21685,5
21685,3,-25,21683,5
21683,3,-25,22181,5
22181,3,-25,22179,5
22179,3,-25,22177,5
22177,3,-25,22175,5
22175,3,-25,22673,5
22673,3,-25,22672,5
22672,3,-25,22670,5
22670,3,-25,23169,5
23169,3,-25,23168,5
23168,3,-25,23667,5
23667,3,-25,23666,5
23666,3,-25,24165,5
24165,3,-25,24165,5
24165,3,-25,24664,5
24664,3,-25,24664,5
24664,3,-25,25164,5
25164,5,-25,25665,5
25665,5,-25,26166,5
26166,5,-25,26667,5
26667,5,-25,27168,5
27168,5,-25,27670,5
27670,5,-25,28173,5
28173,5,-25,28676,5
28676,5,-25,29179,5
29179,5,-25,29682,5
29682,5,-25,30186,5
30186,5,-25,30189,5
30189,5,-25,30693,5
30693,5,-25,31198,5
31198,5,-25,31202,5
31202,5,-25,31207,5
31207,5,-25,31711,5
31711,5,-25,31716,5
31716,5,-25,31721,5
31721,5,-25,31726,5
31726,5,-25,31730,5
31730,5,-25,31735,5
31735,5,-25,31240,5
31240,5,-25,31244,5
31244,5,-25,30748,5
30748,5,-25,30752,5
30752,5,-25,30256,5
30256,5,-25,29759,5
29759,5,-25,29763,5
29763,5,-25,29266,5
29266,5,-25,28768,5
28768,5,-25,28270,5
28270,5,-25,27772,5
27772,5,-25,27274,5
27274,5,-25,26775,5
26775,5,-25,26276,5
26276,5,-25,25777,5
25777,5,-25,25277,5
25277,5,-25,24777,5
24777,3,-25,23776,5
23776,3,-25,23274,5
23274,3,-25,22272,5
22272,3,-25,21270,5
21270,3,-25,20767,5
20767,3,-25,19763,5
19763,3,-25,19259,5
19259,3,-25,18254,5
18254,3,-25,17749,5
17749,3,-25,17244,5
17244,3,-25,16738,5
16738,3,-25,16232,5
16232,3,-25,15725,5
15725,3,-25,15218,5
15218,3,-25,15211,5
15211,3,-25,14704,5
14704,3,-25,14697,5
14697,3,-25,14689,5
14689,3,-25,14682,5
14682,3,-25,14675,5
14675,3,-25,14667,5
14667,3,-25,15160,5
15160,3,-25,15154,5
15154,3,-25,15647,5
15647,3,-25,16141,5
16141,3,-25,16635,5
16635,3,-25,17129,5
17129,3,-25,17624,5
17624,3,-25,18119,5
18119,3,-25,18615,5
18615,3,-25,19611,5
19611,3,-25,20108,5
20108,3,-25,20605,5
20605,3,-25,21602,5
21602,3,-25,22101,5
22101,3,-25,22599,5
22599,3,-25,23598,5
23598,3,-25,24098,5
24098,3,-25,25098,5
25098,5,-25,26099,5
26099,5,-25,27100,5
27100,5,-25,28102,5
28102,5,-25,29105,5
29105,5,-25,30109,5
30109,5,-25,31113,5
31113,5,-25,32118,5
32118,5,-25,33124,5
33124,5,-25,33630,5
33630,5,-25,34637,5
34637,5,-25,35645,5
35645,5,-25,36153,5
36153,5,-25,37161,5
37161,5,-25,37670,5
37670,5,-25,38180,5
38180,5,-25,38689,5
38689,5,-25,38699,5
38699,5,-25,39209,5
39209,5,-25,39219,5
39219,5,-25,39229,5
39229,5,-25,39239,5
39239,5,-25,38749,5
38749,5,-25,38758,5
38758,5,-25,38268,5
38268,5,-25,37777,5
37777,5,-25,37286,5
37286,5,-25,36794,5
36794,5,-25,36302,5
36302,5,-25,35309,5
35309,5,-25,34816,5
34816,5,-25,33822,5
33822,5,-25,33328,5
33328,5,-25,32333,5
32333,5,-25,31838,5
31838,5,-25,30842,5
30842,5,-25,30345,5
30345,5,-25,29348,5
29348,5,-25,28851,5
28851,5,-25,27853,5
27853,5,-25,26854,5
26854,5,-25,26355,5
26355,5,-25,25355,5
25355,5,-25,24855,5
24855,3,-25,23854,5
23854,3,-25,22852,5
22852,3,-25,21350,5
21350,3,-25,20347,5
20347,3,-25,19343,5
19343,3,-25,18338,5
18338,3,-25,17332,5
17332,3,-25,16326,5
16326,3,-25,14819,5
14819,3,-25,13811,5
13811,3,-25,12802,5
12802,3,-25,11793,5
11793,3,-25,10783,5
10783,3,-25,10273,5
10273,3,-25,9262,5
9262,3,-25,8750,5
8750,3,-25,7738,5
7738,3,-25,7226,5
7226,3,-25,7213,5
7213,3,-25,6700,5
6700,3,-25,6687,5
6687,3,-25,6674,5
6674,3,-25,6661,5
6661,3,-25,7149,5
7149,3,-25,7637,5
7637,3,-25,8125,5
8125,3,-25,8613,5
8613,3,-25,9102,5
9102,3,-25,10091,5
10091,3,-25,10581,5
10581,3,-25,11572,5
11572,3,-25,12063,5
12063,3,-25,13055,5
13055,3,-25,13547,5
13547,3,-25,14539,5
14539,3,-25,15033,5
15033,3,-25,16026,5
16026,3,-25,16520,5
16520,3,-25,17015,5
17015,3,-25,17510,5
17510,3,-25,18506,5
18506,3,-25,19001,5
19001,3,-25,25001,5
25001,3,-25,25501,5
25501,5,-25,26002,5
26002,5,-25,27003,5
27003,5,-25,28006,5
28006,5,-25,28508,5
28508,5,-25,29512,5
29512,5,-25,30516,5
30516,5,-25,31520,5
31520,5,-25,32526,5
32526,5,-25,33532,5
33532,5,-25,34539,5
34539,5,-25,35546,5
35546,5,-25,36554,5
36554,5,-25,37563,5
37563,5,-25,38573,5
38573,5,-25,39584,5
39584,5,-25,41095,5
41095,5,-25,42107,5
42107,5,-25,43120,5
43120,5,-25,43633,5
43633,5,-25,44647,5
44647,5,-25,45662,5
45662,5,-25,46177,5
46177,5,-25,46692,5
46692,5,-25,46707,5
46707,5,-25,47223,5
47223,5,-25,46738,5
46738,5,-25,46754,5
46754,5,-25,46269,5
46269,5,-25,45784,5
45784,5,-25,45298,5
45298,5,-25,44812,5
44812,5,-25,44325,5
44325,5,-25,43338,5
43338,5,-25,42350,5
42350,5,-25,41862,5
41862,5,-25,40874,5
40874,5,-25,40384,5
40384,5,-25,39895,5
39895,5,-25,38904,5
38904,5,-25,38414,5
38414,5,-25,37923,5
37923,5,-25,37432,5
37432,5,-25,37440,5
37440,5,-25,36949,5
36949,5,-25,36957,5
36957,5,-25,36965,5
36965,5,99975,36973,5
25343,1,-225,24692,6
24692,1,-225,24692,6
24692,1,-225,24191,6
24191,1,-225,24191,6
24191,1,-225,24190,6
24190,1,-225,23690,6
23690,1,-225,23689,6
23689,1,-225,23688,6
23688,1,-225,23687,6
23687,1,-225,23186,6
23186,1,-225,23185,6
23185,1,-225,23183,6
23183,1,-225,23182,6
23182,1,-225,23181,6
23181,1,-225,23179,6
23179,1,-225,22678,6
22678,1,-225,22676,6
22676,1,-225,22675,6
22675,1,-225,22674,6
22674,1,-225,22672,6
22672,1,-225,22671,6
22671,1,-225,23169,6
23169,1,-225,23168,6
23168,1,-225,23167,6
